Fecha,Consumo_diario_m3,Temperatura_media_°C,Precipitación_mm,Humedad_relativa_%,Día_semana,Eventos_especiales,Nivel_reservorio_metros,Población_sector,Tarifa_agua,Racionamiento_previo,Racionamiento_necesario
2020-08-10,3044,15.845860351310437,1.850998880356336,47.36851364065633,0,0,11.20707689066838,6655,1.4818310817987175,1,0
2020-08-11,1676,22.53244534957397,14.45845400038657,51.75761967360897,1,0,6.805917784977623,10897,1.3449209098035084,0,0
2020-08-12,1209,37.420665270928936,14.835365543593957,30.34123123661755,2,0,12.477693301332557,12861,0.5326071852479082,0,0
2020-08-13,3257,35.60559127083032,14.824083537368896,31.608623722726264,3,1,8.735802895386353,13127,1.4973395005497736,1,0
2020-08-14,1910,20.856298890280115,17.63014887562293,38.51246297206688,4,0,10.478947959968394,10792,1.826227592312906,0,0
2020-08-15,1346,21.672037178224876,8.931078468216299,60.54485800029184,5,1,12.325694662624203,6870,1.3671979647131758,0,0
2020-08-16,4261,21.209030685424036,2.0779058282833196,33.35201378672058,6,0,8.564756614568086,10756,0.9614898169793329,1,0
2020-08-17,4924,26.669943763242067,17.070341056194263,37.67896341186719,0,0,14.818745519467122,9473,0.5041302320503414,0,0
2020-08-18,2091,19.213624366188455,10.977608705426544,80.0664014743983,1,0,13.937818835023082,11915,0.7309875029081022,0,0
2020-08-19,2155,24.07204910661947,10.208335900833143,42.997518022494546,2,0,7.775149539050437,13105,1.7888710369947143,1,0
2020-08-20,3600,30.419318855276803,19.478549778438996,35.31157157294717,3,1,14.995936665182292,6156,1.929396645083708,0,0
2020-08-21,2795,16.264556922570925,2.727339553265795,45.4394784877384,4,0,7.057443387786575,6172,1.6401634783750387,0,0
2020-08-22,4497,21.76448910381672,7.104734353916511,42.43690895169628,5,0,13.785101718504167,8822,1.6333104498747717,1,0
2020-08-23,1259,17.15740660731484,9.85849588285884,43.770196004399565,6,0,9.515476160775684,7285,0.8145575019070705,0,0
2020-08-24,2558,15.17778572427957,2.6005574410182275,33.72626351350041,0,1,8.617979037142769,8538,1.2608833962146266,0,0
2020-08-25,4196,27.499893408774277,19.30314375653927,38.19454568937319,1,0,11.658484083698282,12682,1.2211885333458845,1,0
2020-08-26,3108,17.615032421636137,8.689536038260892,42.1923095450767,2,1,11.509445580643188,6428,1.2626099762062737,1,0
2020-08-27,4884,37.61809587465376,9.99245013246912,53.098818060578985,3,0,9.016738915300081,13130,0.8279346760741936,0,0
2020-08-28,4330,39.14437038989436,4.509135086744383,79.89659182962018,4,0,10.315689918609099,12424,0.8094404017322261,1,0
2020-08-29,2413,28.081014982777212,7.176186084820186,59.61464118165989,5,0,14.697018748506958,9809,1.1035981841999987,1,0
2020-08-30,4396,27.96536308037489,2.413054141860924,40.889661675799445,6,0,12.925711168076983,7239,1.7901004412043753,0,0
2020-08-31,1620,32.73684160976907,0.89225401604756,52.046681312988035,0,0,5.452794516451485,5199,1.406985974988742,0,0
2020-09-01,3177,28.482498869406346,8.864793379566002,51.417623586447164,1,0,9.766741297409542,6182,1.271993540227034,1,0
2020-09-02,4758,33.557121387489616,19.08909841241253,67.17710474378146,2,0,5.742399525875088,6613,1.070138900272239,1,1
2020-09-03,1379,31.060596685866003,1.4549648388717173,78.88134988699106,3,0,14.632305759817859,9890,1.4405642967932877,0,0
2020-09-04,2856,18.894191867620236,12.680862423302425,53.918026804208594,4,0,9.963911253415407,12298,0.9756268259992043,0,0
2020-09-05,2136,38.16660670814041,10.572999033296579,32.749866743801505,5,0,13.492468094771205,7236,1.181711958419747,1,0
2020-09-06,1406,30.7490068041008,5.661891230173768,75.52000686834302,6,1,6.69908449082752,12709,1.5797603715980282,0,0
2020-09-07,4085,22.924639446586966,14.156274689055115,62.38174879974579,0,0,9.519720767031387,6311,1.7989836247144468,1,0
2020-09-08,2648,18.638336104245408,9.480254805682613,43.119993852965884,1,1,10.973488535635305,6801,1.538731532164753,0,0
2020-09-09,3110,15.833886769260712,13.69536672162814,76.35521861968004,2,0,13.755885786629904,7560,0.8816958635957286,1,0
2020-09-10,2199,26.983309853560094,6.119633487073164,48.6742976560779,3,0,10.19564608404611,10503,0.9928869164543432,1,0
2020-09-11,2956,28.83864685619705,16.944434236283733,86.99146090150754,4,0,11.370216913101732,5871,1.4293104761439195,1,0
2020-09-12,3794,16.596592003166933,6.765034577143883,87.22886584404444,5,1,7.811503399824915,8097,1.6193407183702908,0,0
2020-09-13,1305,18.680375215570724,16.666102174654526,30.38435188621156,6,1,12.259703614030624,5737,1.1624552536124035,1,0
2020-09-14,3804,18.786255180358573,12.549366523665892,55.33749789929604,0,0,7.421723735243628,6024,0.9305114127011989,0,0
2020-09-15,4434,22.19946296001546,16.623179151575552,79.34804861950623,1,0,5.243943088070301,7589,0.6804430444737157,1,1
2020-09-16,3571,27.113786174754523,1.5317155506503122,72.44956626341052,2,0,10.48950137652584,5239,1.807221352905506,0,0
2020-09-17,1348,23.693425452460662,17.762628948426528,38.021512735810084,3,0,11.409217743389826,7290,1.4968458205321766,1,0
2020-09-18,4772,26.712866863266783,0.6717060093802729,76.55858905217289,4,0,7.515549141569144,9326,0.9141516740552748,1,0
2020-09-19,2685,28.05921628330482,18.5668109405107,78.40553479366582,5,1,11.949885583550827,8533,1.1028592476882233,1,0
2020-09-20,3416,20.28559304177555,2.9201260772160764,73.31272227928801,6,0,14.480224266527292,6055,0.9386870006441128,1,0
2020-09-21,2720,30.46123105707572,18.135369239702438,43.05622808317184,0,0,5.06886181290541,12285,1.6307892432327062,1,0
2020-09-22,3871,34.666591350258784,0.839907275564924,70.51323309410739,1,0,11.763877420091132,12265,1.1105106910702138,1,0
2020-09-23,3047,25.64220112114048,11.276822186871733,38.109465504729876,2,0,11.967033063148289,11859,1.2759784323843637,1,0
2020-09-24,4201,38.01377677557544,19.948969519207854,79.93302417805465,3,0,12.085572910673095,8504,0.5716742493635507,1,0
2020-09-25,3256,33.59494778014842,15.332607240342941,30.863772472297924,4,1,10.824998193641918,13870,1.9047045568442513,0,0
2020-09-26,2437,23.38812396933951,7.46305548801296,38.567577775212044,5,1,5.196772180096932,8082,0.6892184377843764,0,0
2020-09-27,1423,20.35058061962708,17.905621116973244,33.276334858757934,6,1,9.476514324363578,5799,0.529699442199894,1,0
2020-09-28,1847,33.861312849279415,7.2384985940199105,31.857906805352822,0,1,8.33997727043825,6271,1.5700389169738758,1,0
2020-09-29,3954,34.312213971708864,6.406086461947553,83.33799864090244,1,1,6.877811685089372,11818,0.8680833861140788,0,0
2020-09-30,1170,27.34818670942063,1.5433825393994494,75.4165587837803,2,0,6.821606879818573,13576,1.491593216263948,1,0
2020-10-01,3865,24.257213107792396,14.123642089596352,81.84038587034328,3,0,9.600693057425339,8178,1.2638493526169172,0,0
2020-10-02,2466,32.896632697394075,13.798923931894125,50.666154449514735,4,0,9.150347513290859,12677,1.975202874789292,1,0
2020-10-03,2143,29.175689240619775,11.110135330106274,49.87612106284154,5,0,6.24981804837971,5632,1.4890948661036287,0,0
2020-10-04,1434,27.501405928786163,8.302979494911389,63.30497174854305,6,0,11.44666642705485,10227,1.388968861358511,0,0
2020-10-05,4956,23.245047148090507,14.264054764662914,78.40285981530171,0,0,13.907817060344623,8110,1.8804486509888965,1,0
2020-10-06,4521,23.81458177514537,7.8086589004417934,47.668206848528726,1,0,6.286199667216082,10538,0.5819025739151642,0,1
2020-10-07,1651,37.10828148836277,9.19210217715779,84.34382598640008,2,0,9.391744049741169,11659,1.7429873603922605,1,0
2020-10-08,4178,21.962035037077506,2.9734280514086397,62.841159305475905,3,1,7.9002941381765455,12032,0.5096856179351352,0,0
2020-10-09,1004,27.939129894719862,4.257725236990395,78.05200566557119,4,0,5.320824782750054,13315,0.6055338425993795,1,0
2020-10-10,1453,33.63966826813029,3.8438850522771695,49.75116591410213,5,0,6.6836014426834165,8226,1.2345035985413741,0,0
2020-10-11,3390,28.807828046836818,12.001886449943367,41.30169999726681,6,0,12.489155297783121,10260,0.7289702037313034,1,0
2020-10-12,3023,35.34642308607681,12.438714976607958,82.10291971791703,0,1,7.128429524273444,5628,1.050139295497835,0,0
2020-10-13,2488,17.069660321795304,14.352053759965834,38.128652653947036,1,0,10.333291477317074,7172,0.6699619037648757,1,0
2020-10-14,1587,38.06308814679096,19.168423772681795,56.89165028640339,2,0,6.642189315797546,8850,1.6207907451449437,1,0
2020-10-15,1950,26.154479704956035,4.289796045729231,45.4880880083489,3,0,11.574342522656417,9180,1.1783259782353999,1,0
2020-10-16,3248,26.20437622519323,16.966605784326504,63.27267277065302,4,0,5.071012968518795,9087,1.686019269039682,1,0
2020-10-17,1866,20.458927165933193,5.89610989608278,37.4309361413208,5,0,11.450977166068112,7774,1.1471338843944392,1,0
2020-10-18,4016,27.61608468468777,5.099252723566476,84.3946655513221,6,0,9.717700944341974,7962,0.7935370384664386,0,0
2020-10-19,2707,17.861028234479004,10.578823617974962,75.12101982361031,0,0,8.587586337272796,9635,1.86031454773041,0,0
2020-10-20,4349,16.751830253148274,7.6086254855355095,32.797706506458375,1,0,8.140155105416516,13003,1.6154919093714841,0,0
2020-10-21,4138,18.33489677309941,9.852642354932497,55.35997014931887,2,0,6.039482081714599,6982,0.5219195300461938,1,1
2020-10-22,1642,21.100888835302158,16.798820971338632,63.11099481167776,3,0,14.74038818954908,11490,1.9635553045153924,1,0
2020-10-23,2144,25.89831014037947,5.279165160493237,39.75407801103723,4,0,14.22908214639985,13125,1.4442023703776437,0,0
2020-10-24,1824,27.279349874581214,3.2827581695678787,34.61166196362697,5,0,6.238381372282372,14593,1.3966270895869668,1,0
2020-10-25,1018,30.123549328116326,8.771364554611942,39.14843680870973,6,0,10.156960317260943,13323,0.9956068923580081,1,0
2020-10-26,2650,27.016895771329256,18.624846551832977,88.92975353654182,0,0,9.12970751333628,7879,1.3948668030140072,1,0
2020-10-27,1448,23.53232557257423,12.580775899167394,82.43983977225926,1,0,6.10372673849687,14025,0.6786181083758889,0,0
2020-10-28,3715,23.405923039567156,10.622083609186756,89.51947030152303,2,0,6.81912776588606,5853,1.473644457579329,1,0
2020-10-29,4457,29.275543148761916,11.692843914672697,74.9903251945311,3,0,14.30965156831088,14620,0.8589672857836306,1,0
2020-10-30,3990,15.36144076158986,11.667286784126997,86.94830218160669,4,0,7.536402281511862,6682,1.6234646276624727,1,0
2020-10-31,1212,19.40693762353882,19.61896930620509,68.92253521850708,5,1,5.837235333375044,5133,0.8465618167319817,0,0
2020-11-01,1571,27.064385919926302,15.073309741034823,73.66475508233958,6,0,8.236342581941042,9936,1.7933951890112287,0,0
2020-11-02,1991,20.419376830980916,19.76826872599507,89.13480467749346,0,0,13.405087763794674,14001,1.7072290326025628,1,0
2020-11-03,4034,19.928093760015823,9.830711063101827,78.92713777142774,1,0,5.73286648359521,6772,1.9102581219861736,1,1
2020-11-04,2190,29.422805258604342,1.8787462024723922,67.76123878289064,2,0,12.522160592001239,9018,1.863468671024542,1,0
2020-11-05,4589,23.158643939026348,17.778634554098446,76.46729427651307,3,0,12.396988734285744,5899,0.8258868892456495,1,0
2020-11-06,3392,34.60625963977286,11.772375226388812,51.366923085978286,4,0,6.336545449950565,11450,0.5000247788082497,0,0
2020-11-07,3829,32.58868084898956,4.582174222759646,37.50345432793538,5,0,7.610213113088021,6163,1.1864255159584112,0,0
2020-11-08,2195,20.49941157811378,17.20441549138272,31.09543024348553,6,0,14.569108241254265,5638,0.8756652999695007,1,0
2020-11-09,4043,15.161015799142946,9.441326773694112,75.44012796821609,0,0,7.197588506822665,10012,0.9274291551646645,1,0
2020-11-10,1046,26.175369541942253,8.950494509245342,46.13792264633802,1,0,14.330268818661004,6754,0.7535188398021821,1,0
2020-11-11,4203,24.27336921926843,4.3455079687762606,89.59086751144179,2,0,14.934635352156768,14534,1.5860328859255615,1,0
2020-11-12,1263,27.078403109222815,9.660459631180291,36.621388986370874,3,0,11.243121082009548,11894,1.5798883243753294,1,0
2020-11-13,1146,19.488659827443108,19.742493744196008,49.251347299383426,4,0,13.450870843460734,7490,1.675742410088781,1,0
2020-11-14,2597,29.404489196030624,15.376686224679677,72.74823504985231,5,0,5.848701236655026,5352,1.4954037991862736,1,0
2020-11-15,3759,24.511137428725675,8.157910808374293,79.72129404571544,6,0,8.88533591529897,13519,1.455900116555657,1,0
2020-11-16,3330,32.684006803776086,13.858931743533443,52.29565842540748,0,0,11.794983237237899,12322,0.6101655335088942,0,0
2020-11-17,3439,34.39974781897618,6.251122175903547,48.56535893852354,1,0,10.379401821742878,13557,1.3529587249631971,0,0
2020-11-18,2578,16.065372890625984,1.8134596241556356,64.76520064213075,2,1,11.948891050845237,8535,1.5585667077750407,0,0
2020-11-19,3207,27.598805675809025,13.027418046867398,60.70978639270973,3,0,12.525837705227682,9277,1.129762690683229,0,0
2020-11-20,4580,20.207555168655315,15.382844516696698,43.426767874319125,4,1,6.350852232974708,6051,0.7982217706095229,1,1
2020-11-21,3776,18.50280215342247,19.68030756518283,43.92252171457803,5,0,10.749021655267672,9773,1.5377209105186895,1,0
2020-11-22,3050,27.4024384220983,1.287478566139315,35.19584876906178,6,0,11.96028503876383,7985,0.8136447312894688,0,0
2020-11-23,1703,32.93275203242365,13.389771377477825,55.19995972401637,0,0,7.686044739785079,5123,1.4126786088859422,1,0
2020-11-24,2708,22.934343329622155,15.025893590865442,87.97112361688855,1,0,7.184215587184121,9809,1.4123043999287246,0,0
2020-11-25,1618,18.240671006942677,3.300764389270927,36.171885705834136,2,1,6.376093306727766,7899,1.0513568482367452,0,0
2020-11-26,3652,38.25568369989949,4.7960126715967855,57.40440660891689,3,0,12.674135086404068,7089,0.9215868328134401,1,0
2020-11-27,1324,35.81822521574706,1.307434200842208,45.119321763281626,4,0,6.855255520614957,9500,1.8044103854902536,1,0
2020-11-28,2756,33.06437049859677,1.180306894151284,49.17065562128339,5,0,6.011003956556977,11643,1.9049835340283987,1,0
2020-11-29,1990,27.312371663796917,16.24160352204877,66.669548109435,6,0,6.90703398225099,11461,1.4866549953150057,1,0
2020-11-30,2125,35.9139637721297,0.5402217024036027,46.45933239075018,0,0,8.277423183369873,9095,1.2596180437382642,1,0
2020-12-01,4956,35.55848044964948,17.69018898311099,58.31641415907712,1,0,5.719648656322658,14250,1.6463075073359787,0,1
2020-12-02,1873,32.4423148414502,7.083194744308702,54.28131210042814,2,0,10.347072854845717,10579,1.870629962556845,0,0
2020-12-03,2603,17.940867645140436,16.34798044914853,72.06436549104521,3,0,14.103230982025863,13057,0.7246039796078365,0,0
2020-12-04,2622,32.8980927795835,4.990844077242831,56.54338888641474,4,1,8.872558145764508,12666,0.7225371721165008,1,0
2020-12-05,3477,24.869274401331396,9.92214967685622,37.08249250895888,5,0,11.765176060730663,13063,1.9481573087075312,0,0
2020-12-06,2897,32.63757037757868,8.396476731356778,53.83995701930305,6,1,7.303899568385055,11189,1.7229163220567418,1,0
2020-12-07,1461,19.719914048452292,14.769983251605389,64.47638074908505,0,1,13.724833955058811,14247,0.8832862156789495,1,0
2020-12-08,1499,37.727518769302264,10.782116702796012,51.030491588411294,1,1,9.752905201381484,9481,0.618424967771644,1,0
2020-12-09,1352,22.307733265965425,8.202328441613318,73.08670631027483,2,1,9.04725864717935,14230,1.4701554139832516,0,0
2020-12-10,4592,31.965151333604666,19.54500110602469,42.71483915282151,3,0,10.942788004101018,10041,1.949460208630717,1,0
2020-12-11,1082,34.21281322497292,5.348063169148642,30.05192165054922,4,0,11.40168857284247,11538,0.5188124919539137,1,0
2020-12-12,4827,19.559979187906475,16.59989433351474,47.64816534954028,5,1,12.994181765187259,13078,0.8881935576559546,0,0
2020-12-13,2601,34.63767239366483,9.70745280604138,83.7659856172838,6,0,12.503173307006776,13088,0.8566734046328959,0,0
2020-12-14,3676,21.3936668479768,11.114713718796942,71.6771614968302,0,1,7.265489617176938,9022,0.8878323670379875,0,0
2020-12-15,4374,32.216001257870474,19.50755957170828,84.19889911812265,1,0,12.027677845743918,13011,1.924841725065181,1,0
2020-12-16,4701,23.546758684784294,5.547635180090127,70.99218694919759,2,0,6.483259048396911,11519,0.9492403219618173,1,1
2020-12-17,2390,39.14184288235437,1.5525732235436362,40.13023124304807,3,0,14.779908830142057,5324,0.9423372766561275,0,0
2020-12-18,2718,39.94536859156331,16.64934994008972,48.74587211412764,4,0,8.500149321235558,8204,0.5710911375851542,1,0
2020-12-19,4619,26.03412362681983,19.86970539567485,64.93864641760527,5,1,12.923784434371832,6834,1.654770623664208,1,0
2020-12-20,3237,31.564778441402037,5.799661181053148,55.79209577776509,6,0,5.973389137712042,13713,0.862266231986474,1,0
2020-12-21,4618,24.969557537933497,5.965999370976382,30.17851412656846,0,0,7.191319015941307,12068,1.22293933722482,0,0
2020-12-22,4201,18.346157149865054,19.927239200831096,79.89623204201504,1,0,6.416200133468538,12708,1.7334807943723836,1,1
2020-12-23,2904,21.319544359159863,5.447320976895278,49.05647546916681,2,1,8.040301732305405,10700,0.517320549943835,1,0
2020-12-24,2162,25.43331336556315,18.116909361954207,60.95331294401564,3,0,6.885250420172176,8582,1.6039457504466026,0,0
2020-12-25,1430,30.084990458442135,19.399418710608153,46.91527198588993,4,0,6.866936539585282,9074,0.6656690061300116,1,0
2020-12-26,4263,24.58068741886583,12.666289282724822,47.102334514159566,5,0,5.836762702738378,5967,1.7828990858640719,1,1
2020-12-27,3116,30.3653593563984,10.629908401108585,43.16621531357291,6,1,14.79944942972251,10310,1.3694536135212425,1,0
2020-12-28,4771,28.551515226929126,11.656727805787163,58.80464004724381,0,0,13.008859193566368,8532,0.952028269497589,0,0
2020-12-29,2277,37.98748568609083,0.6702135920936825,31.163256360521363,1,0,5.589841189919147,11397,1.1180515588519173,1,0
2020-12-30,2846,20.63364481436263,11.988282632605332,42.236177546563574,2,0,11.304447748967789,10891,1.7748190433701088,0,0
2020-12-31,3824,16.357388082568704,8.579088860255272,35.04430610340572,3,0,13.25818389712556,8302,0.9538548300157978,1,0
2021-01-01,4529,23.111880875035816,0.3881352088907364,67.34948944321702,4,0,8.182121178448531,8652,1.696893082530795,1,0
2021-01-02,1201,23.787341973934097,19.015842815375873,60.31752398633937,5,0,13.518728403869273,10470,1.1629538532620576,1,0
2021-01-03,4281,29.94497238853307,0.41449244121237294,80.53613345031187,6,1,13.395058425850667,7185,1.9520141551574322,0,0
2021-01-04,2059,26.473902629323902,12.71658684177974,44.43473391932485,0,0,13.058031041074416,14683,1.8418299805560732,0,0
2021-01-05,2418,18.033766489167427,4.487238041696937,42.347034162962316,1,0,9.921812485156263,8997,1.6427257264906943,1,0
2021-01-06,3188,29.97847445897745,18.919323265684337,73.75238745443065,2,0,10.464392596309265,14421,0.5030158829919643,0,0
2021-01-07,2653,29.439845307634403,0.23258926641170463,33.312854304319764,3,1,14.478575038968875,13918,1.8099654311669153,1,0
2021-01-08,4249,29.829026975544707,13.901643261931035,63.0228656811874,4,1,5.004182945114861,13030,1.4928404885219229,1,1
2021-01-09,4921,25.12628163465544,4.8921626402958935,55.113268950211605,5,0,10.043354008673191,5204,1.0779767020505406,1,0
2021-01-10,4009,16.159887276228673,9.40803140273664,85.03618669200424,6,0,14.583650868052828,5670,0.5936225807784987,0,0
2021-01-11,4930,34.427167305334486,17.337896726993748,30.191876709049296,0,0,10.266031514138293,12232,1.2738206474268163,0,0
2021-01-12,1585,19.284120481846887,3.369625651551622,40.8459221454568,1,1,7.724138613180874,8242,1.11961727591641,0,0
2021-01-13,1927,32.24716581483992,12.267949864245722,53.0205005899069,2,1,14.628489472046212,5989,1.8226289524607402,1,0
2021-01-14,1945,32.26751967301641,17.64627467212253,33.70829918786318,3,0,9.285963638736051,9019,0.6325736267278863,0,0
2021-01-15,2876,34.19519012080143,8.447357381637,82.24077134599615,4,0,6.957915506893109,6684,1.481858330203131,1,0
2021-01-16,1832,19.493765747615605,10.771405113803187,61.038443418986006,5,0,13.148340675135078,13171,1.8901998784355538,0,0
2021-01-17,4555,25.665694979573843,8.37386987925887,47.69487800250417,6,1,10.766896827390767,12703,0.6549871496632835,1,0
2021-01-18,1532,35.35727000934594,13.83559450299829,86.5148156362616,0,1,11.007708918533972,8041,1.544466521562324,0,0
2021-01-19,3299,15.9452996131674,4.462552616805199,77.76172756261619,1,0,8.564206508044315,8827,0.9125428880700537,0,0
2021-01-20,2964,31.30624906068677,17.71837093658069,66.24300213569238,2,0,11.403467123422963,7817,0.7250556278691207,1,0
2021-01-21,4716,36.606541412319295,13.705241636556728,74.80519264755739,3,0,11.113582085522374,14344,0.5189746447632141,1,0
2021-01-22,4597,39.48850504487328,18.98741733061215,63.13050774994166,4,1,12.402121373208368,9318,1.833026824794409,1,0
2021-01-23,3013,31.084412663322983,18.510388091146034,76.08480979916851,5,0,14.474676522151949,14206,0.7530387881376912,1,0
2021-01-24,3843,25.349966625303892,5.337361396725935,61.388317278193064,6,0,7.2142347622325005,11336,1.4039680571456936,0,0
2021-01-25,4339,21.308158218763477,11.544826878510843,50.34685379376948,0,1,11.528076663762583,12619,1.6667885554609971,1,0
2021-01-26,2114,23.543107114215296,19.937970680861564,35.384587459868115,1,0,9.945679483875649,8853,1.227761231867021,0,0
2021-01-27,4239,28.97563380861105,5.2554706677661915,55.61092776105825,2,0,10.762670195919396,14908,0.5212817217213306,1,0
2021-01-28,1801,28.847653346785957,7.872602547960139,73.36090869055704,3,0,12.62386029465626,14347,1.384380112480493,1,0
2021-01-29,4249,33.95133308979299,3.3256326811101555,83.92916540401347,4,0,11.680799233979409,11892,1.389178184788216,0,0
2021-01-30,2602,28.240578772968924,9.167878724589926,87.99898589294497,5,0,5.044309562678256,13436,1.0252954533558705,0,0
2021-01-31,2680,25.219321692392747,6.939011884089545,70.7380306771937,6,0,8.187484759348674,10356,1.194194312177736,1,0
2021-02-01,1398,17.55600704423033,13.243299884616594,66.59198533475188,0,0,7.385733324231094,6410,0.7617654969103261,1,0
2021-02-02,1375,28.655368134025903,5.7950078435174674,48.12584860713986,1,1,14.991151072058388,5062,1.2771148169948363,1,0
2021-02-03,1759,37.22062234229871,3.6401506002382567,86.60942066868311,2,0,6.313501521751314,11418,1.0117936126000115,0,0
2021-02-04,2999,19.890556679701252,15.263534732808868,74.16706762248359,3,0,6.6953781773766705,9577,1.2278845862514833,1,0
2021-02-05,2430,17.84703706918365,11.114336799981075,86.27197141204364,4,1,11.814205692221652,5377,1.6940303660384515,1,0
2021-02-06,1078,31.550033179968043,15.683875738602126,45.66511101760717,5,0,5.9086749403328245,7500,1.2031248521934288,1,0
2021-02-07,3127,26.206892128198405,5.8409442861853655,43.36402220568422,6,0,5.545040070424361,13388,1.3616743112230787,1,0
2021-02-08,1527,37.947506263225556,17.468450396356573,87.45822530755433,0,0,13.42552727543868,7003,0.77590523400797,1,0
2021-02-09,3253,22.630194610347544,3.72945193619439,81.85754273492962,1,0,12.001460955202804,7960,1.3158862901736859,1,0
2021-02-10,2536,29.808557234452735,14.530803940188168,58.176008101816095,2,0,12.956372700308332,13457,0.8032101409531718,0,0
2021-02-11,4613,39.33272983565179,19.43492979596227,73.7299945618807,3,0,8.652055777723131,6566,1.2317035895407409,1,0
2021-02-12,3965,23.00605978720298,13.800955013750364,43.460309707328214,4,0,10.8686176544055,7672,0.6039607699713079,1,0
2021-02-13,2894,15.715050050298633,5.159986715379881,86.96747124107097,5,0,9.48853795194038,11689,1.979913283633923,1,0
2021-02-14,1505,15.357340242147306,8.29008297656449,40.43728270633099,6,0,5.905614715109298,7219,0.5062097033600732,0,0
2021-02-15,1019,26.727857134197635,5.057827336178102,42.435091529865964,0,0,10.554490542516158,8242,1.800749967150403,0,0
2021-02-16,4544,31.928280357026807,6.776203703447203,76.01569957370236,1,0,5.662295459420481,9044,0.5029881241507352,0,1
2021-02-17,1481,33.953141084797394,15.568403276049338,63.34817802978001,2,0,8.666548345806554,14110,1.9275743040447941,1,0
2021-02-18,4211,30.296761065222974,14.415975540095937,70.51229427536435,3,0,6.472080350444189,12047,1.4648712451097636,1,1
2021-02-19,1701,28.579858914111032,16.11406060701436,89.53416654882064,4,1,5.439223463120401,10463,0.6486596830467566,1,0
2021-02-20,4544,31.837071609909493,12.674195019103738,70.21205515948225,5,0,14.183467968457911,13674,1.705817795925724,0,0
2021-02-21,2048,17.601619215583877,0.5258234899432757,50.4982575792171,6,1,11.465908626109794,10621,1.7987624186122801,0,0
2021-02-22,4412,24.43186280756686,5.7532031650479425,48.86187348036082,0,0,10.633784551055253,13173,1.453791190612488,1,0
2021-02-23,1757,28.570046061856797,4.515642842140542,71.06583600383055,1,0,13.228511828507859,9905,1.0443513613693725,1,0
2021-02-24,2306,16.480320385300985,7.880949748645167,81.6010669260817,2,1,5.223319809976906,12661,0.570199841681926,0,0
2021-02-25,1640,17.25635127000223,19.000112962998415,88.3875516728151,3,0,12.340650089029937,10339,1.9719509132493136,1,0
2021-02-26,3985,38.588116190423676,10.278693019990238,32.7479912358954,4,0,5.164575692342598,5250,1.4208965332753727,1,0
2021-02-27,2307,28.513454891359608,8.644161258225518,63.158095007706,5,0,8.969902862592921,13490,0.5240024238401975,0,0
2021-02-28,3882,21.154177055329242,0.832485955051363,89.57601194493725,6,0,11.4723853647527,6669,1.8561041118149386,0,0
2021-03-01,2875,30.31189929392537,16.605355027271266,62.78544635183828,0,1,5.265278434961081,7169,1.247386290652666,0,0
2021-03-02,4370,34.10197547066487,6.351478039885567,34.745183490696405,1,1,13.828090836477077,14270,1.9282475105460177,1,0
2021-03-03,1128,31.533337955451348,15.380513942198512,32.02600069726358,2,0,14.563787719955323,13612,1.1271376065215037,0,0
2021-03-04,2692,21.707034031693546,19.308752043481732,54.897869510341266,3,0,5.055139886921322,9664,1.5894120214640335,1,0
2021-03-05,4975,25.319028199323412,16.705859404690223,72.53617419727516,4,0,7.4595556288373155,9328,1.6820682260514999,0,0
2021-03-06,3493,26.747395992957657,18.363791550820608,50.08199149915353,5,0,13.13855024875904,5311,1.865713433196317,1,0
2021-03-07,2979,19.76676613574528,11.276045665546953,34.486759023182444,6,0,8.896016873818025,5822,1.4950524753742254,0,0
2021-03-08,1567,16.271203359533445,11.413492126711589,30.320191937983992,0,1,9.682456749353847,10280,1.0295428379409992,0,0
2021-03-09,3067,27.773610303588264,6.080105222075421,62.31525080945095,1,1,12.46254384557161,5757,1.4496574001718023,1,0
2021-03-10,3074,37.87852525189369,3.2687577225268583,81.25093048110645,2,0,9.82400684179757,5500,1.702460031751142,1,0
2021-03-11,4384,33.28003472816329,9.668206877399454,65.80624327023324,3,0,14.578492862038926,8118,1.9411651113745265,0,0
2021-03-12,1419,23.44286020775508,9.932317859547624,46.35765528702533,4,1,9.072025631030934,7454,1.3794731384943828,0,0
2021-03-13,4949,20.415887651583066,4.356128824916803,47.25811809637072,5,0,14.374592538263038,7258,1.142300841051326,1,0
2021-03-14,1928,16.851027057219753,9.381667505305016,49.287969798184264,6,1,14.348925040063662,12674,1.5707456774564272,1,0
2021-03-15,1004,37.459924773211924,2.3903660316329423,76.1396846521496,0,0,10.155329942674348,14128,1.3492099840988614,1,0
2021-03-16,2692,37.88867449369644,12.007475335510406,59.91636098146089,1,0,14.407960696441558,10947,1.813075220663016,0,0
2021-03-17,2170,34.11225919691369,2.076128157052013,41.540907141423254,2,0,12.548452441886704,13963,1.0371944684303105,1,0
2021-03-18,3060,22.993885228710248,6.595240321300824,80.40235291710349,3,0,12.530023635468936,9775,1.2345068951623404,1,0
2021-03-19,4271,30.571313354702298,6.570727896151947,71.40000484678417,4,0,13.394778112508071,9170,1.9789947875249092,0,0
2021-03-20,3473,23.92421148178188,14.949440168998315,83.1347339761059,5,0,8.038575525367376,13423,1.0324318529094616,1,0
2021-03-21,1359,21.727340184727808,3.918865773414646,49.411210540984534,6,0,13.66869449842319,13295,1.6018150380083123,1,0
